cycle_summary
cycle,duration_s,etr_count,tim2_n_total,n_saved_reported,n_parsed,timclk
139,0,180,2500.0
139,1,188,2611.0
139,2,200,2777.0
140,0,147,2041.0
140,1,152,2111.0
140,2,181,2513.0
140,3,185,2569.0
140,4,146,2027.0
140,5,191,2652.0
140,6,164,2277.0
141,0,123,1708.0
141,1,204,2833.0
141,2,196,2722.0
141,3,139,1930.0
141,4,156,2166.0
141,5,188,2611.0
141,6,191,2652.0
141,7,175,2430.0
141,8,145,2013.0
141,9,157,2180.0
141,10,172,2388.0
141,11,169,2347.0
142,0,186,2583.0
142,1,166,2305.0
142,2,219,3041.0
142,3,115,1597.0
142,4,175,2430.0
142,5,178,2472.0
143,0,194,2694.0
143,1,180,2500.0
143,2,135,1875.0
143,3,150,2083.0
143,4,180,2500.0
143,5,165,2291.0
143,6,172,2388.0
143,7,175,2430.0
143,8,191,2652.0
143,9,168,2333.0
143,10,187,2597.0
144,0,195,2708.0
144,1,160,2222.0
144,2,178,2472.0
144,3,131,1819.0
145,0,188,2611.0
145,1,175,2430.0
145,2,198,2750.0
145,3,143,1986.0
145,4,162,2250.0
146,0,204,2833.0
146,1,193,2680.0
146,2,170,2361.0
146,3,203,2819.0
146,4,181,2513.0
146,5,205,2847.0
146,6,176,2444.0
146,7,169,2347.0
147,0,159,2208.0
147,1,137,1902.0
147,2,192,2666.0
147,3,173,2402.0
148,0,135,1875.0
148,1,173,2402.0
148,2,127,1763.0
148,3,172,2388.0
149,0,189,2625.0
149,1,155,2152.0
149,2,177,2458.0
149,3,184,2555.0
149,4,177,2458.0
149,5,153,2125.0
150,0,167,2319.0
150,1,208,2888.0
150,2,147,2041.0
150,3,161,2236.0
151,0,150,2083.0
151,1,138,1916.0
151,2,152,2111.0
151,3,163,2263.0
151,4,167,2319.0
152,0,152,2111.0
152,1,157,2180.0
152,2,135,1875.0
152,3,139,1930.0
152,4,154,2138.0
152,5,180,2500.0
153,0,139,1930.0
153,1,145,2013.0
153,2,145,2013.0
153,3,176,2444.0
153,4,195,2708.0
153,5,197,2736.0
153,6,189,2625.0
154,0,170,2361.0
154,1,175,2430.0
154,2,155,2152.0
154,3,196,2722.0
154,4,165,2291.0
154,5,130,1805.0
155,0,144,2000.0
155,1,147,2041.0
155,2,181,2513.0
155,3,201,2791.0
155,4,145,2013.0
155,5,209,2902.0
156,0,155,2152.0
156,1,176,2444.0
156,2,145,2013.0
156,3,189,2625.0
157,0,143,1986.0
157,1,171,2375.0
157,2,168,2333.0
157,3,170,2361.0
157,4,184,2555.0
158,0,188,2611.0
158,1,206,2861.0
158,2,136,1888.0
158,3,201,2791.0
158,4,135,1875.0
158,5,165,2291.0
158,6,160,2222.0
158,7,194,2694.0
158,8,196,2722.0
158,9,184,2555.0
159,0,164,2277.0
159,1,128,1777.0
159,2,159,2208.0
159,3,162,2250.0
160,0,185,2569.0
160,1,195,2708.0
160,2,198,2750.0
160,3,124,1722.0
160,4,133,1847.0
160,5,174,2416.0
161,0,137,1902.0
161,1,158,2194.0
161,2,132,1833.0
161,3,203,2819.0
161,4,156,2166.0
162,0,192,2666.0
162,1,185,2569.0
162,2,191,2652.0
162,3,189,2625.0
162,4,160,2222.0
162,5,212,2944.0
162,6,197,2736.0
162,7,206,2861.0
162,8,201,2791.0
163,0,194,2694.0
163,1,193,2680.0
163,2,160,2222.0
163,3,154,2138.0
163,4,198,2750.0
163,5,203,2819.0
163,6,124,1722.0
163,7,142,1972.0
164,0,172,2388.0
164,1,178,2472.0
164,2,105,1458.0
165,0,160,2222.0
165,1,186,2583.0
165,2,183,2541.0
165,3,197,2736.0
165,4,124,1722.0
165,5,145,2013.0
165,6,188,2611.0
165,7,154,2138.0
165,8,130,1805.0
166,0,149,2069.0
166,1,188,2611.0
166,2,178,2472.0
166,3,178,2472.0
166,4,185,2569.0
166,5,145,2013.0
166,6,151,2097.0
166,7,192,2666.0
166,8,191,2652.0
166,9,145,2013.0
166,10,203,2819.0
166,11,139,1930.0
167,0,141,1958.0
167,1,167,2319.0
167,2,165,2291.0
167,3,185,2569.0
167,4,153,2125.0
167,5,178,2472.0
168,0,170,2361.0
168,1,198,2750.0
168,2,197,2736.0
168,3,185,2569.0
168,4,140,1944.0
168,5,197,2736.0
168,6,161,2236.0
169,0,163,2263.0
169,1,145,2013.0
169,2,139,1930.0
169,3,167,2319.0
170,0,154,2138.0
170,1,182,2527.0
170,2,166,2305.0
170,3,195,2708.0
170,4,183,2541.0
170,5,177,2458.0
171,0,158,2194.0
171,1,194,2694.0
171,2,176,2444.0
171,3,196,2722.0
171,4,161,2236.0
171,5,206,2861.0
171,6,169,2347.0
172,0,173,2402.0
172,1,149,2069.0
172,2,185,2569.0
172,3,198,2750.0
172,4,196,2722.0
172,5,137,1902.0
172,6,181,2513.0
173,0,168,2333.0
173,1,149,2069.0
173,2,136,1888.0
173,3,147,2041.0
173,4,131,1819.0
173,5,202,2805.0
173,6,132,1833.0
173,7,178,2472.0
173,8,206,2861.0
173,9,179,2486.0
174,0,118,1638.0
174,1,160,2222.0
174,2,186,2583.0
174,3,190,2638.0
174,4,175,2430.0
175,0,192,2666.0
175,1,172,2388.0
175,2,174,2416.0
175,3,167,2319.0
175,4,128,1777.0
175,5,129,1791.0
176,0,160,2222.0
176,1,131,1819.0
176,2,187,2597.0
176,3,169,2347.0
176,4,141,1958.0
176,5,195,2708.0
177,0,146,2027.0
177,1,198,2750.0
177,2,140,1944.0
177,3,202,2805.0
177,4,165,2291.0
177,5,197,2736.0
177,6,211,2930.0
177,7,170,2361.0
177,8,152,2111.0
178,0,166,2305.0
178,1,196,2722.0
178,2,172,2388.0
178,3,180,2500.0
179,0,165,2291.0
179,1,142,1972.0
179,2,154,2138.0
179,3,137,1902.0
179,4,187,2597.0
180,0,176,2444.0
180,1,195,2708.0
180,2,150,2083.0
180,3,203,2819.0
180,4,138,1916.0
180,5,147,2041.0
180,6,182,2527.0
180,7,173,2402.0
181,0,191,2652.0
181,1,164,2277.0
181,2,164,2277.0
181,3,200,2777.0
181,4,194,2694.0
182,0,205,2847.0
182,1,141,1958.0
182,2,190,2638.0
182,3,187,2597.0
182,4,185,2569.0
182,5,155,2152.0
182,6,188,2611.0
183,0,186,2583.0
183,1,197,2736.0
183,2,183,2541.0
183,3,158,2194.0
183,4,193,2680.0
184,0,179,2486.0
184,1,168,2333.0
184,2,123,1708.0
184,3,189,2625.0
184,4,158,2194.0
184,5,186,2583.0
184,6,185,2569.0
185,0,137,1902.0
185,1,183,2541.0
185,2,135,1875.0
185,3,198,2750.0
185,4,121,1680.0
185,5,185,2569.0
186,0,180,2500.0
186,1,190,2638.0
186,2,183,2541.0
186,3,157,2180.0
186,4,165,2291.0
186,5,142,1972.0
186,6,199,2763.0
186,7,174,2416.0
186,8,161,2236.0
187,0,170,2361.0
187,1,182,2527.0
187,2,190,2638.0
187,3,174,2416.0
187,4,186,2583.0
188,0,188,2611.0
188,1,185,2569.0
188,2,160,2222.0
188,3,219,3041.0
188,4,194,2694.0
189,0,198,2750.0
189,1,170,2361.0
189,2,211,2930.0
189,3,155,2152.0
190,0,140,1944.0
190,1,204,2833.0
190,2,163,2263.0
190,3,137,1902.0
190,4,166,2305.0
190,5,144,2000.0
190,6,133,1847.0
190,7,197,2736.0
190,8,121,1680.0
190,9,195,2708.0
191,0,173,2402.0
191,1,190,2638.0
191,2,190,2638.0
192,0,191,2652.0
192,1,180,2500.0
192,2,176,2444.0
193,0,174,2416.0
193,1,157,2180.0
193,2,201,2791.0
194,0,201,2791.0
194,1,192,2666.0
194,2,132,1833.0
194,3,182,2527.0
194,4,136,1888.0
194,5,202,2805.0
195,0,177,2458.0
195,1,121,1680.0
195,2,197,2736.0
195,3,197,2736.0
195,4,181,2513.0
195,5,157,2180.0
195,6,189,2625.0
195,7,143,1986.0
195,8,135,1875.0
195,9,140,1944.0
195,10,158,2194.0
196,0,217,3013.0
196,1,154,2138.0
196,2,201,2791.0
196,3,182,2527.0
196,4,167,2319.0
197,0,164,2277.0
197,1,189,2625.0
197,2,147,2041.0
197,3,142,1972.0
197,4,153,2125.0
198,0,161,2236.0
198,1,139,1930.0
198,2,158,2194.0
198,3,133,1847.0
198,4,182,2527.0
198,5,142,1972.0
199,0,190,2638.0
199,1,143,1986.0
199,2,133,1847.0
199,3,192,2666.0
199,4,167,2319.0
199,5,175,2430.0
199,6,152,2111.0
200,0,169,2347.0
200,1,203,2819.0
200,2,151,2097.0
200,3,207,2875.0
201,0,198,2750.0
201,1,161,2236.0
201,2,159,2208.0
201,3,144,2000.0
201,4,189,2625.0
201,5,159,2208.0
201,6,169,2347.0
202,0,147,2041.0
202,1,192,2666.0
202,2,183,2541.0
202,3,151,2097.0
202,4,183,2541.0
202,5,195,2708.0
202,6,206,2861.0
202,7,201,2791.0
202,8,193,2680.0
203,0,186,2583.0
203,1,171,2375.0
203,2,203,2819.0
203,3,198,2750.0
203,4,185,2569.0
203,5,144,2000.0
203,6,192,2666.0
203,7,175,2430.0
203,8,147,2041.0
203,9,129,1791.0
203,10,161,2236.0
204,0,173,2402.0
204,1,177,2458.0
204,2,155,2152.0
204,3,129,1791.0
204,4,143,1986.0
205,0,159,2208.0
205,1,195,2708.0
205,2,115,1597.0
205,3,196,2722.0
205,4,191,2652.0
205,5,135,1875.0
205,6,161,2236.0
206,0,151,2097.0
206,1,143,1986.0
206,2,177,2458.0
206,3,181,2513.0
206,4,187,2597.0
207,0,199,2763.0
207,1,133,1847.0
207,2,126,1750.0
207,3,158,2194.0
207,4,200,2777.0
207,5,173,2402.0
208,0,192,2666.0
208,1,158,2194.0
208,2,144,2000.0
208,3,191,2652.0
208,4,124,1722.0
208,5,176,2444.0
209,0,186,2583.0
209,1,158,2194.0
209,2,174,2416.0
209,3,200,2777.0
209,4,181,2513.0
209,5,203,2819.0
209,6,176,2444.0
209,7,155,2152.0
210,0,136,1888.0
210,1,148,2055.0
210,2,209,2902.0
210,3,180,2500.0
210,4,142,1972.0
210,5,170,2361.0
210,6,210,2916.0
210,7,180,2500.0
210,8,195,2708.0
211,0,157,2180.0
211,1,187,2597.0
211,2,178,2472.0
211,3,202,2805.0
211,4,190,2638.0
211,5,213,2958.0
212,0,168,2333.0
212,1,154,2138.0
212,2,174,2416.0
212,3,153,2125.0
212,4,177,2458.0
213,0,137,1902.0
213,1,182,2527.0
213,2,190,2638.0
213,3,194,2694.0
213,4,169,2347.0
213,5,169,2347.0
214,0,128,1777.0
214,1,160,2222.0
214,2,163,2263.0
214,3,180,2500.0
214,4,168,2333.0
215,0,156,2166.0
215,1,136,1888.0
215,2,175,2430.0
215,3,168,2333.0
216,0,188,2611.0
216,1,120,1666.0
216,2,210,2916.0
216,3,160,2222.0
217,0,132,1833.0
217,1,166,2305.0
217,2,186,2583.0
217,3,186,2583.0
217,4,186,2583.0
218,0,188,2611.0
218,1,178,2472.0
218,2,135,1875.0
218,3,188,2611.0
219,0,181,2513.0
219,1,205,2847.0
219,2,128,1777.0
219,3,152,2111.0
219,4,141,1958.0
219,5,202,2805.0
219,6,205,2847.0
220,0,194,2694.0
220,1,190,2638.0
220,2,167,2319.0
220,3,174,2416.0
220,4,156,2166.0
220,5,168,2333.0
220,6,171,2375.0
221,0,179,2486.0
221,1,131,1819.0
222,0,163,2263.0
223,0,184,2555.0
223,1,190,2638.0
223,2,190,2638.0
223,3,185,2569.0
223,4,133,1847.0
223,5,204,2833.0
223,6,178,2472.0
223,7,182,2527.0
223,8,193,2680.0
223,9,132,1833.0
224,0,185,2569.0
224,1,170,2361.0
224,2,171,2375.0
224,3,219,3041.0
224,4,189,2625.0
224,5,191,2652.0
224,6,143,1986.0
224,7,211,2930.0
224,8,217,3013.0
224,9,194,2694.0
225,0,166,2305.0
225,1,151,2097.0
225,2,165,2291.0
225,3,135,1875.0
225,4,144,2000.0
225,5,211,2930.0
225,6,189,2625.0
225,7,201,2791.0
225,8,185,2569.0
225,9,184,2555.0
225,10,201,2791.0
226,0,147,2041.0
226,1,151,2097.0
226,2,186,2583.0
226,3,204,2833.0
226,4,196,2722.0
226,5,205,2847.0
227,0,142,1972.0
227,1,211,2930.0
227,2,143,1986.0
227,3,195,2708.0
228,0,187,2597.0
228,1,163,2263.0
228,2,185,2569.0
228,3,132,1833.0
228,4,192,2666.0
228,5,201,2791.0
229,0,166,2305.0
229,1,181,2513.0
229,2,189,2625.0
229,3,167,2319.0
229,4,211,2930.0
229,5,195,2708.0
229,6,133,1847.0
229,7,184,2555.0
229,8,152,2111.0
229,9,132,1833.0
230,0,196,2722.0
230,1,139,1930.0
230,2,139,1930.0
230,3,183,2541.0
230,4,193,2680.0
230,5,188,2611.0
231,0,193,2680.0
231,1,160,2222.0
231,2,160,2222.0
231,3,195,2708.0
231,4,183,2541.0
231,5,186,2583.0
231,6,206,2861.0
231,7,161,2236.0
231,8,186,2583.0
232,0,172,2388.0
232,1,206,2861.0
232,2,179,2486.0
232,3,172,2388.0
232,4,180,2500.0
232,5,172,2388.0
233,0,138,1916.0
233,1,211,2930.0
233,2,140,1944.0
233,3,207,2875.0
233,4,142,1972.0
233,5,131,1819.0
233,6,160,2222.0
233,7,195,2708.0
234,0,228,3166.0
234,1,195,2708.0
234,2,145,2013.0
234,3,183,2541.0
234,4,164,2277.0
234,5,205,2847.0
234,6,153,2125.0
234,7,171,2375.0
234,8,196,2722.0
234,9,191,2652.0
234,10,193,2680.0
234,11,186,2583.0
235,0,147,2041.0
235,1,169,2347.0
235,2,197,2736.0
235,3,166,2305.0
236,0,141,1958.0
236,1,132,1833.0
236,2,182,2527.0
236,3,178,2472.0
237,0,198,2750.0
237,1,188,2611.0
237,2,191,2652.0
237,3,171,2375.0
237,4,130,1805.0
237,5,153,2125.0
237,6,187,2597.0
238,0,197,2736.0
238,1,180,2500.0
238,2,157,2180.0
238,3,216,3000.0
239,0,177,2458.0
239,1,132,1833.0
239,2,176,2444.0
239,3,197,2736.0
240,0,172,2388.0
240,1,188,2611.0
240,2,162,2250.0
241,0,179,2486.0
241,1,181,2513.0
241,2,147,2041.0
241,3,157,2180.0
242,0,145,2013.0
242,1,177,2458.0
242,2,160,2222.0
242,3,203,2819.0
242,4,172,2388.0
242,5,192,2666.0
242,6,168,2333.0
242,7,133,1847.0
242,8,144,2000.0
242,9,205,2847.0
243,0,156,2166.0
243,1,172,2388.0
243,2,191,2652.0
243,3,158,2194.0
243,4,158,2194.0
243,5,179,2486.0
244,0,144,2000.0
244,1,150,2083.0
244,2,147,2041.0
244,3,153,2125.0
244,4,180,2500.0
245,0,208,2888.0
245,1,190,2638.0
245,2,125,1736.0
245,3,166,2305.0
245,4,148,2055.0
245,5,147,2041.0
245,6,149,2069.0
245,7,178,2472.0
245,8,190,2638.0
246,0,148,2055.0
246,1,123,1708.0
246,2,137,1902.0
246,3,134,1861.0
246,4,161,2236.0
246,5,151,2097.0
246,6,166,2305.0
246,7,177,2458.0
247,0,196,2722.0
247,1,156,2166.0
247,2,189,2625.0
247,3,142,1972.0
247,4,174,2416.0
248,0,195,2708.0
248,1,194,2694.0
248,2,171,2375.0
248,3,196,2722.0
248,4,146,2027.0
249,0,147,2041.0
249,1,150,2083.0
249,2,132,1833.0
250,0,187,2597.0
250,1,151,2097.0
250,2,174,2416.0
250,3,140,1944.0
250,4,183,2541.0
250,5,120,1666.0
250,6,159,2208.0
251,0,157,2180.0
251,1,179,2486.0
251,2,200,2777.0
252,0,178,2472.0
252,1,204,2833.0
252,2,132,1833.0
252,3,190,2638.0
252,4,142,1972.0
252,5,138,1916.0
252,6,178,2472.0
252,7,173,2402.0
253,0,181,2513.0
253,1,183,2541.0
253,2,142,1972.0
253,3,169,2347.0
253,4,125,1736.0
253,5,184,2555.0
253,6,190,2638.0
253,7,120,1666.0
254,0,167,2319.0
254,1,202,2805.0
254,2,184,2555.0
254,3,172,2388.0
254,4,166,2305.0
254,5,143,1986.0
255,0,175,2430.0
255,1,195,2708.0
255,2,169,2347.0
255,3,187,2597.0
255,4,168,2333.0
255,5,141,1958.0
256,0,135,1875.0
256,1,189,2625.0
256,2,179,2486.0
257,0,204,2833.0
257,1,184,2555.0
257,2,164,2277.0
257,3,170,2361.0
257,4,189,2625.0
257,5,201,2791.0
258,0,162,2250.0
258,1,164,2277.0
258,2,198,2750.0
258,3,165,2291.0
258,4,182,2527.0
258,5,129,1791.0
258,6,161,2236.0
258,7,146,2027.0
259,0,138,1916.0
259,1,175,2430.0
259,2,169,2347.0
259,3,206,2861.0
259,4,199,2763.0
259,5,197,2736.0
260,0,189,2625.0
260,1,153,2125.0
260,2,196,2722.0
260,3,163,2263.0
260,4,196,2722.0
260,5,140,1944.0
260,6,152,2111.0
260,7,225,3125.0
260,8,180,2500.0
261,0,181,2513.0
261,1,158,2194.0
261,2,192,2666.0
261,3,155,2152.0
261,4,209,2902.0
261,5,205,2847.0
261,6,197,2736.0
262,0,186,2583.0
262,1,181,2513.0
262,2,132,1833.0
262,3,207,2875.0
263,0,202,2805.0
263,1,136,1888.0
263,2,182,2527.0
263,3,185,2569.0
263,4,145,2013.0
263,5,173,2402.0
264,0,183,2541.0
264,1,152,2111.0
264,2,174,2416.0
264,3,165,2291.0
264,4,186,2583.0
265,0,191,2652.0
265,1,171,2375.0
265,2,181,2513.0
265,3,122,1694.0
265,4,180,2500.0
265,5,220,3055.0
265,6,187,2597.0
265,7,148,2055.0
265,8,135,1875.0
266,0,141,1958.0
266,1,196,2722.0
266,2,210,2916.0
266,3,180,2500.0
267,0,189,2625.0
267,1,216,3000.0
267,2,170,2361.0
267,3,145,2013.0
267,4,146,2027.0
268,0,172,2388.0
268,1,182,2527.0
269,0,118,1638.0
269,1,187,2597.0
269,2,179,2486.0
269,3,207,2875.0
269,4,144,2000.0
269,5,172,2388.0
269,6,151,2097.0
269,7,112,1555.0
269,8,128,1777.0
270,0,198,2750.0
270,1,140,1944.0
270,2,114,1583.0
270,3,135,1875.0
270,4,200,2777.0
270,5,184,2555.0
270,6,230,3194.0
270,7,139,1930.0
270,8,144,2000.0
270,9,136,1888.0
271,0,165,2291.0
271,1,198,2750.0
271,2,159,2208.0
271,3,221,3069.0
271,4,188,2611.0
271,5,186,2583.0
271,6,156,2166.0
272,0,183,2541.0
272,1,191,2652.0
272,2,184,2555.0
272,3,195,2708.0
272,4,191,2652.0
272,5,174,2416.0
273,0,147,2041.0
273,1,128,1777.0
273,2,155,2152.0
273,3,182,2527.0
273,4,145,2013.0
273,5,172,2388.0
274,0,189,2625.0
274,1,153,2125.0
274,2,184,2555.0
274,3,172,2388.0
274,4,180,2500.0
275,0,120,1666.0
275,1,164,2277.0
275,2,194,2694.0
275,3,192,2666.0
275,4,168,2333.0
275,5,177,2458.0
275,6,196,2722.0
276,0,160,2222.0
276,1,183,2541.0
276,2,169,2347.0
276,3,135,1875.0
276,4,145,2013.0
276,5,178,2472.0
277,0,174,2416.0
277,1,143,1986.0
277,2,162,2250.0
277,3,189,2625.0
278,0,163,2263.0
278,1,208,2888.0
279,0,151,2097.0
279,1,196,2722.0
279,2,164,2277.0
280,0,172,2388.0
280,1,158,2194.0
280,2,126,1750.0
280,3,191,2652.0
280,4,180,2500.0
280,5,164,2277.0
280,6,155,2152.0
280,7,174,2416.0
281,0,181,2513.0
281,1,197,2736.0
281,2,180,2500.0
281,3,164,2277.0
281,4,137,1902.0
282,0,187,2597.0
282,1,136,1888.0
282,2,204,2833.0
282,3,204,2833.0
282,4,165,2291.0
282,5,162,2250.0
282,6,188,2611.0
282,7,169,2347.0
283,0,185,2569.0
283,1,195,2708.0
283,2,161,2236.0
283,3,214,2972.0
283,4,152,2111.0
283,5,176,2444.0
283,6,203,2819.0
283,7,175,2430.0
284,0,160,2222.0
284,1,174,2416.0
284,2,203,2819.0
284,3,175,2430.0
284,4,189,2625.0
285,0,198,2750.0
285,1,148,2055.0
285,2,148,2055.0
285,3,132,1833.0
285,4,117,1625.0
285,5,128,1777.0
285,6,184,2555.0
285,7,196,2722.0
286,0,190,2638.0
286,1,188,2611.0
286,2,180,2500.0
286,3,202,2805.0
287,0,157,2180.0
287,1,169,2347.0
287,2,162,2250.0
287,3,180,2500.0
287,4,198,2750.0
287,5,179,2486.0
287,6,130,1805.0
287,7,122,1694.0
287,8,146,2027.0
287,9,130,1805.0
288,0,167,2319.0
288,1,160,2222.0
288,2,154,2138.0
288,3,186,2583.0
288,4,213,2958.0
288,5,129,1791.0
288,6,182,2527.0
289,0,211,2930.0
289,1,204,2833.0
289,2,194,2694.0
289,3,126,1750.0
290,0,147,2041.0
290,1,132,1833.0
290,2,161,2236.0
290,3,149,2069.0
290,4,144,2000.0
290,5,189,2625.0
290,6,185,2569.0
290,7,165,2291.0
290,8,172,2388.0
291,0,151,2097.0
291,1,199,2763.0
291,2,180,2500.0
291,3,150,2083.0
291,4,179,2486.0
291,5,190,2638.0
292,0,210,2916.0
292,1,179,2486.0
292,2,195,2708.0
292,3,170,2361.0
292,4,176,2444.0
292,5,197,2736.0
293,0,206,2861.0
293,1,167,2319.0
293,2,178,2472.0
293,3,180,2500.0
293,4,169,2347.0
293,5,190,2638.0
294,0,186,2583.0
294,1,191,2652.0
295,0,215,2986.0
295,1,183,2541.0
295,2,170,2361.0
295,3,176,2444.0
295,4,154,2138.0
295,5,162,2250.0
296,0,197,2736.0
296,1,136,1888.0
296,2,157,2180.0
296,3,167,2319.0
296,4,198,2750.0
296,5,179,2486.0
296,6,206,2861.0
297,0,193,2680.0
297,1,138,1916.0
297,2,153,2125.0
297,3,181,2513.0
297,4,98,1361.0
297,5,168,2333.0
297,6,171,2375.0
298,0,153,2125.0
298,1,188,2611.0
298,2,160,2222.0
299,0,185,2569.0
299,1,166,2305.0
299,2,203,2819.0
300,0,198,2750.0
300,1,155,2152.0
300,2,128,1777.0
300,3,201,2791.0
301,0,127,1763.0
301,1,141,1958.0
301,2,184,2555.0
301,3,158,2194.0
301,4,140,1944.0
301,5,182,2527.0
302,0,149,2069.0
302,1,177,2458.0
302,2,204,2833.0
302,3,174,2416.0
302,4,150,2083.0
302,5,216,3000.0
303,0,177,2458.0
303,1,184,2555.0
303,2,182,2527.0
303,3,197,2736.0
303,4,131,1819.0
303,5,189,2625.0
303,6,166,2305.0
304,0,155,2152.0
304,1,141,1958.0
304,2,163,2263.0
304,3,173,2402.0
304,4,175,2430.0
304,5,200,2777.0
304,6,182,2527.0
305,0,117,1625.0
305,1,176,2444.0
305,2,184,2555.0
305,3,182,2527.0
305,4,142,1972.0
306,0,145,2013.0
306,1,203,2819.0
307,0,136,1888.0
307,1,176,2444.0
307,2,153,2125.0
307,3,135,1875.0
307,4,177,2458.0
307,5,183,2541.0
307,6,197,2736.0
307,7,194,2694.0
308,0,199,2763.0
308,1,155,2152.0
308,2,204,2833.0
308,3,188,2611.0
308,4,165,2291.0
308,5,156,2166.0
308,6,190,2638.0
308,7,211,2930.0
308,8,122,1694.0
309,0,176,2444.0
309,1,128,1777.0
309,2,166,2305.0
309,3,182,2527.0
309,4,171,2375.0
310,0,204,2833.0
310,1,155,2152.0
310,2,173,2402.0
310,3,181,2513.0
310,4,111,1541.0
310,5,198,2750.0
311,0,204,2833.0
311,1,171,2375.0
311,2,185,2569.0
311,3,147,2041.0
311,4,161,2236.0
311,5,205,2847.0
311,6,196,2722.0
311,7,224,3111.0
311,8,182,2527.0
311,9,141,1958.0
312,0,190,2638.0
312,1,154,2138.0
312,2,129,1791.0
313,0,184,2555.0
313,1,192,2666.0
313,2,201,2791.0
313,3,155,2152.0
313,4,145,2013.0
313,5,162,2250.0
314,0,175,2430.0
314,1,153,2125.0
314,2,186,2583.0
314,3,179,2486.0
314,4,125,1736.0
314,5,189,2625.0
314,6,170,2361.0
314,7,187,2597.0
315,0,135,1875.0
315,1,187,2597.0
315,2,131,1819.0
315,3,184,2555.0
315,4,197,2736.0
315,5,124,1722.0
316,0,164,2277.0
316,1,177,2458.0
316,2,185,2569.0
316,3,151,2097.0
316,4,160,2222.0
316,5,214,2972.0
316,6,165,2291.0
316,7,187,2597.0
316,8,197,2736.0
316,9,147,2041.0
317,0,185,2569.0
317,1,151,2097.0
317,2,172,2388.0
317,3,185,2569.0
317,4,139,1930.0
318,0,164,2277.0
318,1,175,2430.0
318,2,132,1833.0
318,3,140,1944.0
318,4,182,2527.0
318,5,184,2555.0
318,6,119,1652.0
318,7,192,2666.0
318,8,151,2097.0
318,9,209,2902.0
318,10,181,2513.0
318,11,189,2625.0
318,12,217,3013.0
318,13,133,1847.0
318,14,153,2125.0
319,0,198,2750.0
319,1,167,2319.0
319,2,185,2569.0
319,3,187,2597.0
319,4,186,2583.0
320,0,155,2152.0
320,1,192,2666.0
320,2,164,2277.0
320,3,198,2750.0
320,4,174,2416.0
320,5,183,2541.0
320,6,198,2750.0
320,7,138,1916.0
320,8,178,2472.0
320,9,194,2694.0
320,10,163,2263.0
321,0,214,2972.0
321,1,172,2388.0
321,2,147,2041.0
321,3,116,1611.0
321,4,155,2152.0
321,5,203,2819.0
321,6,170,2361.0
321,7,126,1750.0
321,8,176,2444.0
321,9,186,2583.0
321,10,162,2250.0
322,0,184,2555.0
323,0,149,2069.0
323,1,184,2555.0
323,2,162,2250.0
323,3,136,1888.0
323,4,149,2069.0
323,5,185,2569.0
324,0,156,2166.0
324,1,211,2930.0
324,2,180,2500.0
324,3,152,2111.0
324,4,146,2027.0
325,0,180,2500.0
325,1,162,2250.0
325,2,198,2750.0
325,3,150,2083.0
325,4,141,1958.0
325,5,160,2222.0
325,6,153,2125.0
325,7,180,2500.0
326,0,169,2347.0
326,1,200,2777.0
326,2,141,1958.0
326,3,183,2541.0
326,4,178,2472.0
326,5,176,2444.0
326,6,174,2416.0
326,7,175,2430.0
326,8,148,2055.0
326,9,188,2611.0
327,0,191,2652.0
327,1,128,1777.0
327,2,144,2000.0
327,3,179,2486.0
327,4,130,1805.0
328,0,173,2402.0
328,1,188,2611.0
328,2,195,2708.0
328,3,150,2083.0
328,4,141,1958.0
328,5,202,2805.0
329,0,180,2500.0
329,1,140,1944.0
329,2,119,1652.0
329,3,183,2541.0
329,4,169,2347.0
330,0,182,2527.0
330,1,127,1763.0
330,2,179,2486.0
330,3,172,2388.0
331,0,131,1819.0
331,1,132,1833.0
331,2,156,2166.0
331,3,145,2013.0
331,4,138,1916.0
331,5,168,2333.0
331,6,180,2500.0
332,0,179,2486.0
332,1,172,2388.0
332,2,182,2527.0
332,3,142,1972.0
332,4,142,1972.0
333,0,186,2583.0
333,1,176,2444.0
333,2,162,2250.0
333,3,184,2555.0
333,4,146,2027.0
333,5,121,1680.0
333,6,177,2458.0
333,7,141,1958.0
333,8,202,2805.0
333,9,182,2527.0
333,10,129,1791.0
334,0,146,2027.0
334,1,123,1708.0
334,2,150,2083.0
334,3,191,2652.0
334,4,157,2180.0
334,5,190,2638.0
334,6,141,1958.0
334,7,155,2152.0
334,8,180,2500.0
334,9,184,2555.0
334,10,204,2833.0
334,11,201,2791.0
334,12,172,2388.0
334,13,180,2500.0
334,14,177,2458.0
334,15,183,2541.0
334,16,182,2527.0
335,0,151,2097.0
335,1,151,2097.0
335,2,163,2263.0
335,3,140,1944.0
335,4,194,2694.0
335,5,174,2416.0
336,0,140,1944.0
336,1,198,2750.0
336,2,172,2388.0
336,3,201,2791.0
336,4,198,2750.0
336,5,185,2569.0
336,6,178,2472.0
337,0,132,1833.0
337,1,189,2625.0
337,2,172,2388.0
337,3,194,2694.0
337,4,133,1847.0
337,5,110,1527.0
338,0,188,2611.0
338,1,171,2375.0
338,2,190,2638.0
338,3,192,2666.0
338,4,186,2583.0
339,0,168,2333.0
339,1,163,2263.0
339,2,164,2277.0
339,3,166,2305.0
339,4,194,2694.0
339,5,210,2916.0
339,6,163,2263.0
